"date","subj_id","content","response","Adj","Name","Unit","Pred"
1504268138,"subj002","item","2","Tall","Donald","66","notTall"
1504268138,"subj002","item","1","Tall","Benjamin","77","notMuchTaller"
1504268138,"subj002","item","11","Tall","Ronald","73","notTall"
1504268138,"subj002","item","5","Tall","Paul","74","notVeryTall"
1504268138,"subj002","item","79","Tall","Joseph","74","tall"
1504268138,"subj002","item","23","Tall","Joseph","70","notVeryTall"
1504268138,"subj002","item","98","Tall","Daniel","79","tall"
1504268138,"subj002","item","12","Tall","Ethan","63","notTaller"
1504268138,"subj002","item","3","Tall","Robert","68","tall"
1504268138,"subj002","item","64","Tall","Tim","74","taller"
1504268138,"subj002","item","79","Tall","Robert","79","veryTall"
1504268138,"subj002","item","7","Tall","Kevin","75","notTall"
1504268138,"subj002","item","77","Tall","Michael","82","veryTall"
1504268138,"subj002","item","5","Tall","Robert","73","notTaller"
1504268138,"subj002","item","87","Tall","Stanley","77","taller"
1504268138,"subj002","item","29","Tall","Jacob","72","veryTall"
1504268138,"subj002","item","5","Tall","Edward","66","taller"
1504268138,"subj002","item","2","Tall","Jacob","79","notMuchTaller"
1504268138,"subj002","item","13","Tall","Ryan","69","notTaller"
1504268138,"subj002","item","84","Tall","Alex","82","taller"
1504268138,"subj002","item","2","Tall","William","70","tall"
1504268138,"subj002","item","93","Tall","William","63","notVeryTall"
1504268138,"subj002","item","30","Tall","Ethan","70","veryTall"
1504268138,"subj002","item","2","Tall","Ryan","82","notMuchTaller"
1504268138,"subj002","item","91","Tall","John","77","veryTall"
1504268138,"subj002","item","22","Tall","Daniel","73","notVeryTall"
1504268138,"subj002","item","13","Tall","Ethan","75","notMuchTaller"
1504268138,"subj002","item","8","Tall","Charles","82","notTaller"
1504268138,"subj002","item","4","Tall","Donald","77","notVeryTall"
1504268138,"subj002","item","7","Tall","Brian","68","taller"
1504268138,"subj002","item","2","Tall","Tim","82","notTall"
1504268138,"subj002","item","6","Tall","Arthur","75","taller"
1504268138,"subj002","item","97","Tall","Jacob","79","taller"
1504268138,"subj002","item","16","Tall","Ryan","73","veryTall"
1504268138,"subj002","item","8","Tall","Richard","72","tall"
1504268138,"subj002","item","72","Tall","Jeff","69","notMuchTaller"
1504268138,"subj002","item","79","Tall","Christopher","77","tall"
1504268138,"subj002","item","66","Tall","Matthew","74","veryTall"
1504268138,"subj002","item","4","Tall","Stanley","66","veryTall"
1504268138,"subj002","item","36","Tall","Christopher","72","notVeryTall"
1504268138,"subj002","item","7","Tall","Steven","63","taller"
1504268138,"subj002","item","3","Tall","Ronald","69","taller"
1504268138,"subj002","item","14","Tall","Kenneth","69","notTall"
1504268138,"subj002","item","5","Tall","David","77","notTaller"
1504268138,"subj002","item","41","Tall","Thomas","71","notVeryTall"
1504268138,"subj002","item","93","Tall","George","73","muchTaller"
1504268138,"subj002","item","6","Tall","Anthony","70","taller"
1504268138,"subj002","item","7","Tall","James","63","tall"
1504268138,"subj002","item","69","Tall","James","75","veryTall"
1504268138,"subj002","item","91","Tall","Brian","79","muchTaller"
1504268138,"subj002","item","6","Tall","Daniel","69","muchTaller"
1504268138,"subj002","item","91","Tall","Ronald","82","muchTaller"
1504268138,"subj002","item","83","Tall","Edward","77","muchTaller"
1504268138,"subj002","item","5","Tall","Mark","75","notVeryTall"
1504268138,"subj002","item","9","Tall","Michael","74","notTaller"
1504268138,"subj002","item","10","Tall","Jeff","79","notTall"
1504268138,"subj002","item","5","Tall","John","72","notTaller"
1504268138,"subj002","item","15","Tall","Steven","70","notTall"
1504268138,"subj002","item","20","Tall","Brian","72","notTall"
1504268138,"subj002","item","6","Tall","Kenneth","82","notVeryTall"
1504268138,"subj002","item","8","Tall","Tim","70","notMuchTaller"
1504268138,"subj002","item","86","Tall","David","66","notVeryTall"
1504268138,"subj002","item","69","Tall","George","68","notTall"
1504268138,"subj002","item","7","Tall","Jason","68","notMuchTaller"
1504268138,"subj002","item","16","Tall","Joseph","63","notTaller"
1504268138,"subj002","item","60","Tall","Mark","71","muchTaller"
1504268138,"subj002","item","6","Tall","James","71","notTaller"
1504268138,"subj002","item","63","Tall","Charles","73","tall"
1504268138,"subj002","item","100","Tall","Paul","82","tall"
1504268138,"subj002","item","4","Tall","Alex","69","veryTall"
1504268138,"subj002","item","70","Tall","Kenneth","74","muchTaller"
1504268138,"subj002","item","27","Tall","Stanley","72","notMuchTaller"
1504268138,"subj002","item","94","Tall","Steven","75","muchTaller"
1504268138,"subj002","item","67","Tall","David","71","tall"
1504268138,"subj002","item","19","Tall","Charles","69","notVeryTall"
1504268138,"subj002","item","7","Tall","Christopher","68","muchTaller"
1504268138,"subj002","item","41","Tall","Jacob","73","notMuchTaller"
1504268138,"subj002","item","31","Tall","Jason","72","taller"
1504268138,"subj002","item","62","Tall","Jeff","73","taller"
1504268138,"subj002","item","9","Tall","Michael","69","tall"
1504268138,"subj002","item","8","Tall","Arthur","71","notMuchTaller"
1504268138,"subj002","item","3","Tall","Thomas","66","muchTaller"
1504268138,"subj002","item","2","Tall","Jacob","68","veryTall"
1504268138,"subj002","item","7","Tall","William","75","notTaller"
1504268138,"subj002","item","14","Tall","Benjamin","71","veryTall"
1504268138,"subj002","item","88","Tall","Richard","68","notVeryTall"
1504268138,"subj002","item","16","Tall","John","66","tall"
1504268138,"subj002","item","6","Tall","Anthony","74","notTall"
1504268138,"subj002","item","5","Tall","Jason","77","notTall"
1504268138,"subj002","item","7","Tall","Anthony","63","notMuchTaller"
1504268138,"subj002","item","3","Tall","Richard","79","notTaller"
1504268138,"subj002","item","6","Tall","Donald","72","muchTaller"
1504268138,"subj002","item","39","Tall","Edward","71","notTall"
1504268138,"subj002","item","96","Tall","Thomas","75","tall"
1504268138,"subj002","item","76","Tall","Jacob","68","notTaller"
1504268138,"subj002","item","75","Tall","Benjamin","66","notTaller"
1504268138,"subj002","item","93","Tall","Mark","63","notTall"
1504268138,"subj002","item","61","Tall","Matthew","70","notTaller"
1504268138,"subj002","age","38","Tall","questionnaire","questionnaire","questionnaire"
1504268138,"subj002","language","english","Tall","questionnaire","questionnaire","questionnaire"
1504268138,"subj002","state","florida","Tall","questionnaire","questionnaire","questionnaire"
1504268138,"subj002","mturkid","A23KAJRDVCVGOE","Tall","questionnaire","questionnaire","questionnaire"
1504268138,"subj002","device","A computer mouse","Tall","questionnaire","questionnaire","questionnaire"
1504268207,"subj003","item","31","Tall","Kevin","75","notTall"
1504268207,"subj003","item","38","Tall","Charles","73","tall"
1504268207,"subj003","item","50","Tall","Donald","72","muchTaller"
1504268207,"subj003","item","79","Tall","Donald","66","notTall"
1504268207,"subj003","item","81","Tall","Robert","79","veryTall"
1504268207,"subj003","item","80","Tall","Arthur","71","notMuchTaller"
1504268207,"subj003","item","87","Tall","Ronald","82","muchTaller"
1504268207,"subj003","item","51","Tall","Richard","68","notVeryTall"
1504268207,"subj003","item","50","Tall","Jacob","79","notMuchTaller"
1504268207,"subj003","item","33","Tall","Jacob","72","veryTall"
1504268207,"subj003","item","25","Tall","Jason","77","notTall"
1504268207,"subj003","item","69","Tall","Arthur","75","taller"
1504268207,"subj003","item","13","Tall","John","66","tall"
1504268207,"subj003","item","28","Tall","Anthony","74","notTall"
1504268207,"subj003","item","17","Tall","Alex","69","veryTall"
1504268207,"subj003","item","27","Tall","Ryan","73","veryTall"
1504268207,"subj003","item","8","Tall","Edward","66","taller"
1504268207,"subj003","item","82","Tall","Joseph","63","notTaller"
1504268207,"subj003","item","12","Tall","George","79","notVeryTall"
1504268207,"subj003","item","41","Tall","Christopher","68","muchTaller"
1504268207,"subj003","item","73","Tall","Christopher","77","tall"
1504268207,"subj003","item","78","Tall","Mark","63","notTall"
1504268207,"subj003","item","0","Tall","Arthur","63","veryTall"
1504268207,"subj003","item","24","Tall","David","71","tall"
1504268207,"subj003","item","63","Tall","Kenneth","74","muchTaller"
1504268207,"subj003","item","3","Tall","Tim","82","notTall"
1504268207,"subj003","item","18","Tall","Benjamin","77","notMuchTaller"
1504268207,"subj003","item","43","Tall","Ronald","69","taller"
1504268207,"subj003","item","18","Tall","Jeff","79","notTall"
1504268207,"subj003","item","15","Tall","Richard","79","notTaller"
1504268207,"subj003","item","69","Tall","Jacob","68","notTaller"
1504268207,"subj003","item","95","Tall","Jacob","79","taller"
1504268207,"subj003","item","20","Tall","Kevin","71","taller"
1504268207,"subj003","item","73","Tall","Joseph","70","notVeryTall"
1504268207,"subj003","item","34","Tall","Steven","75","muchTaller"
1504268207,"subj003","item","58","Tall","Jeff","69","notMuchTaller"
1504268207,"subj003","item","22","Tall","James","75","veryTall"
1504268207,"subj003","item","21","Tall","Jason","72","taller"
1504268207,"subj003","item","28","Tall","Mark","71","muchTaller"
1504268207,"subj003","item","29","Tall","Jacob","73","notMuchTaller"
1504268207,"subj003","item","78","Tall","Jason","68","notMuchTaller"
1504268207,"subj003","item","81","Tall","John","77","veryTall"
1504268207,"subj003","item","2","Tall","Ryan","82","notMuchTaller"
1504268207,"subj003","item","50","Tall","Matthew","70","notTaller"
1504268207,"subj003","item","36","Tall","Daniel","73","notVeryTall"
1504268207,"subj003","item","55","Tall","Thomas","75","tall"
1504268207,"subj003","item","86","Tall","Brian","79","muchTaller"
1504268207,"subj003","item","6","Tall","Michael","69","tall"
1504268207,"subj003","item","0","Tall","Steven","63","taller"
1504268207,"subj003","item","31","Tall","Ethan","70","veryTall"
1504268207,"subj003","item","36","Tall","Benjamin","66","notTaller"
1504268207,"subj003","item","13","Tall","Donald","77","notVeryTall"
1504268207,"subj003","item","43","Tall","George","73","muchTaller"
1504268207,"subj003","item","31","Tall","Daniel","69","muchTaller"
1504268207,"subj003","item","8","Tall","William","75","notTaller"
1504268207,"subj003","item","59","Tall","Matthew","74","veryTall"
1504268207,"subj003","item","34","Tall","Brian","72","notTall"
1504268207,"subj003","item","0","Tall","Charles","82","notTaller"
1504268207,"subj003","item","42","Tall","Ronald","73","notTall"
1504268207,"subj003","item","93","Tall","Alex","82","taller"
1504268207,"subj003","item","0","Tall","James","63","tall"
1504268207,"subj003","item","13","Tall","Stanley","66","veryTall"
1504268207,"subj003","item","24","Tall","Alex","74","notMuchTaller"
1504268207,"subj003","item","83","Tall","John","72","notTaller"
1504268207,"subj003","item","30","Tall","William","70","tall"
1504268207,"subj003","item","86","Tall","Paul","82","tall"
1504268207,"subj003","item","53","Tall","Stanley","72","notMuchTaller"
1504268207,"subj003","item","63","Tall","Edward","71","notTall"
1504268207,"subj003","item","42","Tall","Robert","73","notTaller"
1504268207,"subj003","item","85","Tall","Anthony","63","notMuchTaller"
1504268207,"subj003","item","61","Tall","George","68","notTall"
1504268207,"subj003","item","27","Tall","Anthony","70","taller"
1504268207,"subj003","item","35","Tall","Richard","72","tall"
1504268207,"subj003","item","31","Tall","Benjamin","71","veryTall"
1504268207,"subj003","item","87","Tall","William","63","notVeryTall"
1504268207,"subj003","item","14","Tall","David","77","notTaller"
1504268207,"subj003","item","32","Tall","Paul","74","notVeryTall"
1504268207,"subj003","item","39","Tall","James","71","notTaller"
1504268207,"subj003","item","30","Tall","Brian","68","taller"
1504268207,"subj003","item","91","Tall","Michael","82","veryTall"
1504268207,"subj003","item","76","Tall","Daniel","79","tall"
1504268207,"subj003","item","88","Tall","David","66","notVeryTall"
1504268207,"subj003","item","24","Tall","Robert","68","tall"
1504268207,"subj003","item","33","Tall","Mark","75","notVeryTall"
1504268207,"subj003","item","75","Tall","Edward","77","muchTaller"
1504268207,"subj003","item","62","Tall","Christopher","72","notVeryTall"
1504268207,"subj003","item","63","Tall","Tim","70","notMuchTaller"
1504268207,"subj003","item","27","Tall","Paul","70","muchTaller"
1504268207,"subj003","item","6","Tall","Thomas","66","muchTaller"
1504268207,"subj003","item","44","Tall","Michael","74","notTaller"
1504268207,"subj003","item","62","Tall","Kevin","66","notMuchTaller"
1504268207,"subj003","item","50","Tall","Stanley","77","taller"
1504268207,"subj003","item","24","Tall","Jacob","68","veryTall"
1504268207,"subj003","item","56","Tall","Charles","69","notVeryTall"
1504268207,"subj003","item","27","Tall","Ethan","75","notMuchTaller"
1504268207,"subj003","item","34","Tall","Thomas","71","notVeryTall"
1504268207,"subj003","item","90","Tall","Ethan","63","notTaller"
1504268207,"subj003","item","69","Tall","Ryan","69","notTaller"
1504268207,"subj003","item","62","Tall","Steven","70","notTall"
1504268207,"subj003","item","71","Tall","Kenneth","69","notTall"
1504268207,"subj003","item","53","Tall","Joseph","74","tall"
1504268207,"subj003","item","0","Tall","Kenneth","82","notVeryTall"
1504268207,"subj003","item","57","Tall","Tim","74","taller"
1504268207,"subj003","item","58","Tall","Jeff","73","taller"
1504268207,"subj003","age","55","Tall","questionnaire","questionnaire","questionnaire"
1504268207,"subj003","language","English","Tall","questionnaire","questionnaire","questionnaire"
1504268207,"subj003","state","Oregon","Tall","questionnaire","questionnaire","questionnaire"
1504268207,"subj003","mturkid","A2YCMT5BPA0AG9","Tall","questionnaire","questionnaire","questionnaire"
1504268207,"subj003","device","A computer mouse","Tall","questionnaire","questionnaire","questionnaire"
1504268235,"subj004","item","2","Tall","James","63","tall"
1504268235,"subj004","item","65","Tall","David","71","tall"
1504268235,"subj004","item","91","Tall","Thomas","75","tall"
1504268235,"subj004","item","80","Tall","Richard","72","tall"
1504268235,"subj004","item","86","Tall","Arthur","75","taller"
1504268235,"subj004","item","11","Tall","David","77","notTaller"
1504268235,"subj004","item","91","Tall","Daniel","79","tall"
1504268235,"subj004","item","10","Tall","Edward","66","taller"
1504268235,"subj004","item","97","Tall","Jacob","79","taller"
1504268235,"subj004","item","94","Tall","Brian","79","muchTaller"
1504268235,"subj004","item","24","Tall","Anthony","74","notTall"
1504268235,"subj004","item","24","Tall","Ronald","69","taller"
1504268235,"subj004","item","68","Tall","Matthew","74","veryTall"
1504268235,"subj004","item","26","Tall","James","71","notTaller"
1504268235,"subj004","item","36","Tall","Tim","70","notMuchTaller"
1504268235,"subj004","item","3","Tall","Jeff","79","notTall"
1504268235,"subj004","item","68","Tall","Kevin","71","taller"
1504268235,"subj004","item","19","Tall","John","66","tall"
1504268235,"subj004","item","16","Tall","Jeff","69","notMuchTaller"
1504268235,"subj004","item","19","Tall","William","75","notTaller"
1504268235,"subj004","item","84","Tall","John","77","veryTall"
1504268235,"subj004","item","84","Tall","Mark","63","notTall"
1504268235,"subj004","item","16","Tall","Paul","70","muchTaller"
1504268235,"subj004","item","66","Tall","Jeff","73","taller"
1504268235,"subj004","item","19","Tall","Christopher","72","notVeryTall"
1504268235,"subj004","item","62","Tall","Jacob","73","notMuchTaller"
1504268235,"subj004","item","88","Tall","Joseph","63","notTaller"
1504268235,"subj004","item","20","Tall","Mark","71","muchTaller"
1504268235,"subj004","item","20","Tall","Ryan","82","notMuchTaller"
1504268235,"subj004","item","23","Tall","Christopher","68","muchTaller"
1504268235,"subj004","item","84","Tall","Ethan","63","notTaller"
1504268235,"subj004","item","43","Tall","Benjamin","71","veryTall"
1504268235,"subj004","item","32","Tall","Ethan","75","notMuchTaller"
1504268235,"subj004","item","80","Tall","William","63","notVeryTall"
1504268235,"subj004","item","46","Tall","Donald","72","muchTaller"
1504268235,"subj004","item","16","Tall","Michael","69","tall"
1504268235,"subj004","item","24","Tall","Jason","68","notMuchTaller"
1504268235,"subj004","item","42","Tall","George","73","muchTaller"
1504268235,"subj004","item","62","Tall","Stanley","72","notMuchTaller"
1504268235,"subj004","item","11","Tall","Ethan","70","veryTall"
1504268235,"subj004","item","78","Tall","Ryan","69","notTaller"
1504268235,"subj004","item","21","Tall","Benjamin","77","notMuchTaller"
1504268235,"subj004","item","18","Tall","Alex","69","veryTall"
1504268235,"subj004","item","41","Tall","Edward","71","notTall"
1504268235,"subj004","item","12","Tall","Richard","79","notTaller"
1504268235,"subj004","item","75","Tall","James","75","veryTall"
1504268235,"subj004","item","77","Tall","Jacob","68","notTaller"
1504268235,"subj004","item","17","Tall","Donald","77","notVeryTall"
1504268235,"subj004","item","13","Tall","Thomas","66","muchTaller"
1504268235,"subj004","item","18","Tall","Stanley","66","veryTall"
1504268235,"subj004","item","19","Tall","Kenneth","82","notVeryTall"
1504268235,"subj004","item","97","Tall","Ronald","82","muchTaller"
1504268235,"subj004","item","10","Tall","Arthur","63","veryTall"
1504268235,"subj004","item","12","Tall","Jason","77","notTall"
1504268235,"subj004","item","11","Tall","Kevin","75","notTall"
1504268235,"subj004","item","11","Tall","Michael","74","notTaller"
1504268235,"subj004","item","10","Tall","Mark","75","notVeryTall"
1504268235,"subj004","item","91","Tall","Alex","82","taller"
1504268235,"subj004","item","14","Tall","Charles","82","notTaller"
1504268235,"subj004","item","33","Tall","Ronald","73","notTall"
1504268235,"subj004","item","75","Tall","Charles","73","tall"
1504268235,"subj004","item","88","Tall","Christopher","77","tall"
1504268235,"subj004","item","97","Tall","Robert","79","veryTall"
1504268235,"subj004","item","79","Tall","Richard","68","notVeryTall"
1504268235,"subj004","item","85","Tall","David","66","notVeryTall"
1504268235,"subj004","item","69","Tall","Joseph","74","tall"
1504268235,"subj004","item","59","Tall","Ryan","73","veryTall"
1504268235,"subj004","item","84","Tall","Arthur","71","notMuchTaller"
1504268235,"subj004","item","15","Tall","Robert","73","notTaller"
1504268235,"subj004","item","93","Tall","Benjamin","66","notTaller"
1504268235,"subj004","item","16","Tall","William","70","tall"
1504268235,"subj004","item","14","Tall","Anthony","63","notMuchTaller"
1504268235,"subj004","item","79","Tall","Joseph","70","notVeryTall"
1504268235,"subj004","item","76","Tall","Thomas","71","notVeryTall"
1504268235,"subj004","item","11","Tall","Jacob","68","veryTall"
1504268235,"subj004","item","90","Tall","Tim","74","taller"
1504268235,"subj004","item","64","Tall","Jacob","72","veryTall"
1504268235,"subj004","item","6","Tall","Daniel","69","muchTaller"
1504268235,"subj004","item","10","Tall","George","79","notVeryTall"
1504268235,"subj004","item","17","Tall","Kevin","66","notMuchTaller"
1504268235,"subj004","item","83","Tall","Charles","69","notVeryTall"
1504268235,"subj004","item","3","Tall","Tim","82","notTall"
1504268235,"subj004","item","33","Tall","Daniel","73","notVeryTall"
1504268235,"subj004","item","15","Tall","Anthony","70","taller"
1504268235,"subj004","item","91","Tall","Donald","66","notTall"
1504268235,"subj004","item","91","Tall","Edward","77","muchTaller"
1504268235,"subj004","item","88","Tall","George","68","notTall"
1504268235,"subj004","item","84","Tall","Jason","72","taller"
1504268235,"subj004","item","11","Tall","Steven","63","taller"
1504268235,"subj004","item","95","Tall","Michael","82","veryTall"
1504268235,"subj004","item","62","Tall","Matthew","70","notTaller"
1504268235,"subj004","item","73","Tall","Steven","75","muchTaller"
1504268235,"subj004","item","11","Tall","Paul","74","notVeryTall"
1504268235,"subj004","item","10","Tall","Jacob","79","notMuchTaller"
1504268235,"subj004","item","17","Tall","Brian","68","taller"
1504268235,"subj004","item","92","Tall","Stanley","77","taller"
1504268235,"subj004","item","11","Tall","Robert","68","tall"
1504268235,"subj004","item","35","Tall","Alex","74","notMuchTaller"
1504268235,"subj004","item","96","Tall","Paul","82","tall"
1504268235,"subj004","item","29","Tall","Brian","72","notTall"
1504268235,"subj004","item","83","Tall","Steven","70","notTall"
1504268235,"subj004","item","58","Tall","Kenneth","74","muchTaller"
1504268235,"subj004","item","11","Tall","John","72","notTaller"
1504268235,"subj004","item","89","Tall","Kenneth","69","notTall"
1504268235,"subj004","age","29","Tall","questionnaire","questionnaire","questionnaire"
1504268235,"subj004","language","English","Tall","questionnaire","questionnaire","questionnaire"
1504268235,"subj004","state","Illinois","Tall","questionnaire","questionnaire","questionnaire"
1504268235,"subj004","mturkid","A2P53AN2M8IWFP","Tall","questionnaire","questionnaire","questionnaire"
1504268235,"subj004","device","A computer keyboard","Tall","questionnaire","questionnaire","questionnaire"
1504268258,"subj005","item","100","Tall","Brian","79","muchTaller"
1504268258,"subj005","item","100","Tall","Joseph","74","tall"
1504268258,"subj005","item","0","Tall","Michael","69","tall"
1504268258,"subj005","item","100","Tall","Kenneth","74","muchTaller"
1504268258,"subj005","item","100","Tall","Kenneth","69","notTall"
1504268258,"subj005","item","0","Tall","Kevin","66","notMuchTaller"
1504268258,"subj005","item","0","Tall","Charles","82","notTaller"
1504268258,"subj005","item","1","Tall","Paul","74","notVeryTall"
1504268258,"subj005","item","0","Tall","Kenneth","82","notVeryTall"
1504268258,"subj005","item","0","Tall","Stanley","66","veryTall"
1504268258,"subj005","item","100","Tall","George","68","notTall"
1504268258,"subj005","item","0","Tall","Anthony","63","notMuchTaller"
1504268258,"subj005","item","100","Tall","George","73","muchTaller"
1504268258,"subj005","item","100","Tall","Jason","72","taller"
1504268258,"subj005","item","0","Tall","Mark","75","notVeryTall"
